,movie_id,original_title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,profit,roi,release_year,is_sucssfull
869,1819,"You, Me and Dupree",2006-07-14,54000000,130431368,108.0,5.4,407,18.600367,76431368,1.42,2006,1
870,8536,Superman II,1980-12-04,54000000,190458706,127.0,6.5,629,30.515175,136458706,2.53,1980,1
871,8046,Gigli,2003-08-01,54000000,7266209,121.0,3.5,104,9.053456,-46733791,-0.87,2003,0
872,1717,All the King's Men,2006-09-10,55000000,9450897,125.0,5.7,95,7.768223,-45549103,-0.83,2006,0
873,479,Shaft,2000-06-15,46000000,107196498,99.0,5.5,308,19.643365,61196498,1.33,2000,1
874,9444,Anastasia,1997-11-20,53000000,139804348,94.0,7.4,1432,45.565918,86804348,1.64,1997,1
875,824,Moulin Rouge!,2001-03-09,52500000,179213434,127.0,7.4,1300,57.374341,126713434,2.41,2001,1
876,11456,Domestic Disturbance,2001-10-30,75000000,54249294,89.0,5.4,113,8.41856,-20750706,-0.28,2001,0
877,261023,Black Mass,2015-09-04,53000000,98837872,122.0,6.3,1242,46.049902,45837872,0.86,2015,1
878,3683,Flags of Our Fathers,2006-10-18,90000000,65900249,132.0,6.7,526,23.9366,-24099751,-0.27,2006,0
879,22803,Law Abiding Citizen,2009-10-15,53000000,126690726,109.0,7.2,1486,49.593978,73690726,1.39,2009,1
880,285923,Grindhouse,2007-04-06,67000000,25037897,191.0,6.8,459,16.637642,-41962103,-0.63,2007,0
881,39437,Beloved,1998-10-16,0,0,172.0,5.9,26,1.453765,0,0.0,1998,0
882,1950,Lucky You,2007-05-01,0,5761917,124.0,5.4,81,6.162872,5761917,5761917.0,2007,1
883,640,Catch Me If You Can,2002-12-25,52000000,352114312,141.0,7.7,3795,73.944049,300114312,5.77,2002,1
884,97630,Zero Dark Thirty,2012-12-19,40000000,132820716,157.0,6.7,1702,38.306954,92820716,2.32,2012,1
885,9767,The Break-Up,2006-06-01,52000000,204999686,106.0,5.6,832,26.251217,152999686,2.94,2006,1
886,11631,Mamma Mia!,2008-07-03,52000000,609841637,108.0,6.4,1386,30.780599,557841637,10.73,2008,1
887,32856,Valentine's Day,2010-02-10,52000000,216485654,125.0,5.7,1013,25.41929,164485654,3.16,2010,1
888,6519,The Dukes of Hazzard,2005-08-05,50000000,110803676,104.0,5.1,316,15.98212,60803676,1.22,2005,1
889,8741,The Thin Red Line,1998-12-25,52000000,98126565,170.0,7.2,771,40.072583,46126565,0.89,1998,1
890,49520,The Change-Up,2011-08-05,52000000,75450437,112.0,5.9,736,32.015477,23450437,0.45,2011,1
891,1850,Man on the Moon,1999-12-22,82000000,47434430,118.0,6.9,435,24.444186,-34565570,-0.42,1999,0
892,524,Casino,1995-11-22,52000000,116112375,178.0,7.8,1307,40.06688,64112375,1.23,1995,1
893,26389,From Paris with Love,2010-02-05,52000000,52826594,92.0,6.1,675,27.916284,826594,0.02,2010,1
894,11817,Bulletproof Monk,2003-03-28,52000000,0,104.0,5.1,278,15.20707,-52000000,-1.0,2003,0
895,2123,"Me, Myself & Irene",2000-06-22,51000000,149270999,116.0,6.1,927,39.001682,98270999,1.93,2000,1
896,9907,Barnyard,2006-08-04,51000000,72779000,90.0,5.3,225,10.430832,21779000,0.43,2006,1
897,9969,Deck the Halls,2006-11-22,0,47231070,93.0,5.1,109,5.952527,47231070,47231070.0,2006,1
898,18239,The Twilight Saga: New Moon,2009-03-15,50000000,709827462,130.0,5.6,2436,94.815867,659827462,13.2,2009,1
899,808,Shrek,2001-05-16,60000000,484409218,90.0,7.3,4056,67.298732,424409218,7.07,2001,1
900,38050,The Adjustment Bureau,2011-03-03,50200000,127869379,106.0,6.5,1652,26.60772,77669379,1.55,2011,1
901,8367,Robin Hood: Prince of Thieves,1991-06-14,48000000,390493908,143.0,6.6,909,28.803729,342493908,7.14,1991,1
902,9390,Jerry Maguire,1996-12-06,50000000,273552592,139.0,6.7,913,27.039636,223552592,4.47,1996,1
903,72105,Ted,2012-06-29,50000000,549368315,106.0,6.3,4697,68.87691,499368315,9.99,2012,1
904,2898,As Good as It Gets,1997-12-19,50000000,314178011,139.0,7.2,915,37.885022,264178011,5.28,1997,1
905,10312,Patch Adams,1998-12-25,50000000,202292902,115.0,7.0,832,35.537397,152292902,3.05,1998,1
906,109443,Anchorman 2: The Legend Continues,2013-12-18,50000000,173649015,119.0,6.0,923,38.125008,123649015,2.47,2013,1
907,2022,Mr. Deeds,2002-06-28,50000000,171269535,96.0,5.6,644,18.121404,121269535,2.43,2002,1
908,37686,Super 8,2011-06-08,50000000,260095987,112.0,6.6,2435,37.069253,210095987,4.2,2011,1
909,462,Erin Brockovich,2000-03-17,52000000,256271286,131.0,7.1,716,30.347332,204271286,3.93,2000,1
910,9919,How to Lose a Guy in 10 Days,2003-02-07,50000000,177371441,116.0,6.3,850,23.854701,127371441,2.55,2003,1
911,187017,22 Jump Street,2014-06-05,50000000,188441614,112.0,7.0,3319,52.380982,138441614,2.77,2014,1
912,628,Interview with the Vampire,1994-11-11,60000000,223664608,123.0,7.2,1516,50.163785,163664608,2.73,1994,1
913,10201,Yes Man,2008-12-09,70000000,225990978,104.0,6.4,1813,43.849351,155990978,2.23,2008,1
914,302699,Central Intelligence,2016-06-15,50000000,216972543,107.0,6.2,1650,45.318703,166972543,3.34,2016,1
915,9441,Stepmom,1998-12-25,0,0,124.0,6.9,277,16.368283,0,0.0,1998,0
916,274167,Daddy's Home,2015-12-25,50000000,242786137,96.0,5.8,854,38.616744,192786137,3.86,2015,1
917,224141,Into the Woods,2014-12-25,50000000,212902372,125.0,5.6,1652,65.90161,162902372,3.26,2014,1
918,388,Inside Man,2006-03-23,45000000,184376254,129.0,7.3,1630,45.220386,139376254,3.1,2006,1
919,2112,Payback,1999-02-05,90000000,161626121,100.0,6.7,548,17.457947,71626121,0.8,1999,1
920,10329,Congo,1995-06-09,50000000,152022101,109.0,5.0,213,10.755847,102022101,2.04,1995,1
921,74465,We Bought a Zoo,2011-12-22,50000000,120081841,124.0,6.5,909,38.629763,70081841,1.4,2011,1
922,13811,Knowing,2009-03-19,50000000,155446362,121.0,5.9,1486,32.693093,105446362,2.11,2009,1
923,6877,Failure to Launch,2006-03-10,50000000,88715192,97.0,5.5,399,18.806031,38715192,0.77,2006,1
924,10320,The Ring Two,2005-03-17,50000000,161451538,110.0,5.4,632,32.233713,111451538,2.23,2005,1
925,50646,"Crazy, Stupid, Love.",2011-07-29,50000000,142851197,118.0,7.0,2443,37.990705,92851197,1.86,2011,1
926,8920,Garfield,2004-06-10,50000000,200804534,80.0,5.2,820,17.667826,150804534,3.02,2004,1
927,13673,Christmas with the Kranks,2004-11-24,60000000,0,99.0,5.2,193,9.225166,-60000000,-1.0,2004,0
928,60308,Moneyball,2011-09-22,50000000,110206216,133.0,7.0,1381,46.180421,60206216,1.2,2011,1
929,6950,Outbreak,1995-03-10,50000000,189859560,127.0,6.3,513,30.397496,139859560,2.8,1995,1
930,225574,Non-Stop,2014-01-26,50000000,222809600,106.0,6.8,2268,83.295796,172809600,3.46,2014,1
931,13836,Race to Witch Mountain,2009-03-12,50000000,106303988,98.0,5.5,509,23.935053,56303988,1.13,2009,1
932,752,V for Vendetta,2006-03-15,54000000,132511035,132.0,7.7,4442,84.630969,78511035,1.45,2006,1
933,6038,Shanghai Knights,2003-02-06,50000000,88323487,115.0,6.0,692,16.251204,38323487,0.77,2003,1
934,9975,Curious George,2006-02-10,50000000,69834815,86.0,6.2,106,9.894346,19834815,0.4,2006,1
935,11451,Herbie Fully Loaded,2005-06-22,50000000,66002004,101.0,5.1,542,12.050755,16002004,0.32,2005,1
936,12103,Don't Say a Word,2001-09-28,50000000,100020092,113.0,6.0,220,11.596207,50020092,1.0,2001,1
937,60304,Hansel & Gretel: Witch Hunters,2013-01-17,50000000,224803475,88.0,5.7,3239,53.02787,174803475,3.5,2013,1
938,2251,Unfaithful,2002-05-10,50000000,119137784,124.0,6.3,276,14.382253,69137784,1.38,2002,1
939,46529,I Am Number Four,2011-02-18,50000000,144492830,109.0,5.9,1567,43.450266,94492830,1.89,2011,1
940,231,Syriana,2005-11-23,50000000,94000000,128.0,6.3,451,16.871194,44000000,0.88,2005,1
941,300671,13 Hours: The Secret Soldiers of Benghazi,2016-01-13,50000000,69411370,144.0,7.0,938,42.526529,19411370,0.39,2016,1
942,228326,The Book of Life,2014-10-01,50000000,97437106,95.0,7.3,755,34.890999,47437106,0.95,2014,1
943,9754,Firewall,2006-02-10,45000000,82800000,105.0,5.6,267,18.186026,37800000,0.84,2006,1
944,66,Absolute Power,1997-02-14,50000000,50068310,121.0,6.4,223,13.576765,68310,0.0,1997,1
945,4421,G.I. Jane,1997-08-22,50000000,48169156,125.0,6.0,395,19.434672,-1830844,-0.04,1997,0
946,2649,The Game,1997-09-12,50000000,109423648,129.0,7.5,1506,62.925175,59423648,1.19,1997,1
947,588,Silent Hill,2006-04-21,50000000,97607453,125.0,6.3,1067,32.927994,47607453,0.95,2006,1
948,10393,The Replacements,2000-08-07,0,0,118.0,6.1,203,14.837288,0,0.0,2000,0
949,71552,American Reunion,2012-04-04,50000000,234989584,113.0,6.1,1611,39.920035,184989584,3.7,2012,1
950,9631,The Negotiator,1998-07-29,50000000,44547681,140.0,6.8,582,28.725621,-5452319,-0.11,1998,0
951,216282,Into the Storm,2014-08-06,50000000,160602194,89.0,5.8,817,20.566554,110602194,2.21,2014,1
952,306,Beverly Hills Cop III,1994-05-24,50000000,119208989,104.0,5.5,434,20.333953,69208989,1.38,1994,1
953,928,Gremlins 2: The New Batch,1990-06-15,50000000,41482207,106.0,6.2,652,33.98637,-8517793,-0.17,1990,0
954,205587,The Judge,2014-10-08,50000000,83719388,141.0,7.2,1417,42.472324,33719388,0.67,2014,1
955,6623,The Peacemaker,1997-09-26,50000000,0,124.0,5.8,255,15.931084,-50000000,-1.0,1997,0
956,1577,Resident Evil: Apocalypse,2004-09-10,45000000,129394835,94.0,6.1,1267,29.880122,84394835,1.88,2004,1
957,9801,Bridget Jones: The Edge of Reason,2004-11-10,50000000,40203020,108.0,6.1,750,28.803802,-9796980,-0.2,2004,0
958,2116,Out of Time,2003-10-03,50000000,55495563,105.0,6.1,298,14.993459,5495563,0.11,2003,1
959,9624,On Deadly Ground,1994-02-18,50000000,49000000,102.0,4.5,104,9.114168,-1000000,-0.02,1994,0
960,14199,The Adventures of Sharkboy and Lavagirl,2005-06-10,50000000,69425966,92.0,4.4,269,12.31101,19425966,0.39,2005,1
961,1907,The Beach,2000-02-11,40000000,144056873,119.0,6.3,1233,41.362082,104056873,2.6,2000,1
962,4599,Raising Helen,2004-05-27,50000000,49718611,119.0,5.9,189,13.298205,-281389,-0.01,2004,0
963,22832,Ninja Assassin,2009-09-29,40000000,60462347,99.0,6.2,371,19.085403,20462347,0.51,2009,1
964,10390,For Love of the Game,1999-09-17,50000000,0,137.0,6.3,88,9.622345,-50000000,-1.0,1999,0
965,9879,Striptease,1996-06-28,50000000,113309743,115.0,4.4,205,11.106006,63309743,1.27,1996,1
966,38579,Marmaduke,2010-06-04,50000000,83761844,87.0,5.0,149,12.25622,33761844,0.68,2010,1
967,44603,Hereafter,2010-10-15,50000000,105197635,129.0,5.8,510,13.365715,55197635,1.1,2010,1
968,11892,Murder by Numbers,2002-04-19,50000000,56714147,120.0,6.0,268,16.167093,6714147,0.13,2002,1
969,9691,Assassins,1995-10-06,50000000,30303072,132.0,6.0,387,23.073933,-19696928,-0.39,1995,0
970,1248,Hannibal Rising,2007-02-06,50000000,82169884,121.0,6.0,654,6.567065,32169884,0.64,2007,1
971,12220,The Story of Us,1999-10-13,50000000,58900031,95.0,5.9,75,6.22577,8900031,0.18,1999,1
972,72710,The Host,2013-03-22,44000000,63327201,125.0,6.0,1817,42.933027,19327201,0.44,2013,1
973,10782,Basic,2003-04-18,50000000,42792561,98.0,6.2,286,19.226763,-7207439,-0.14,2003,0
974,9573,Blood Work,2002-08-04,50000000,26199517,110.0,6.1,206,10.089065,-23800483,-0.48,2002,0
975,4959,The International,2009-02-03,50000000,60161391,118.0,6.0,368,13.391833,10161391,0.2,2009,1
976,10061,Escape from L.A.,1996-08-09,50000000,42277365,97.0,5.6,373,21.637234,-7722635,-0.15,1996,0
977,10386,The Iron Giant,1999-08-06,70000000,23159305,86.0,7.6,1436,61.245957,-46840695,-0.67,1999,0
978,421,The Life Aquatic with Steve Zissou,2004-12-10,50000000,34808403,119.0,7.1,775,25.237969,-15191597,-0.3,2004,0
979,316152,Free State of Jones,2016-06-24,50000000,25035950,139.0,6.6,428,21.589393,-24964050,-0.5,2016,0
980,11615,The Life of David Gale,2003-02-21,50000000,38955598,130.0,7.3,480,22.442241,-11044402,-0.22,2003,0
981,13498,Man of the House,2005-02-25,40000000,0,100.0,5.4,120,6.004422,-40000000,-1.0,2005,0
982,241554,Run All Night,2015-03-11,50000000,71561644,114.0,6.3,1148,74.64653,21561644,0.43,2015,1
983,2252,Eastern Promises,2007-09-14,51500000,55112356,100.0,7.2,848,35.481169,3612356,0.07,2007,1
984,11968,Into the Blue,2005-09-30,50000000,44434439,110.0,5.8,458,14.723467,-5565561,-0.11,2005,0
985,10047,Joan of Arc,1999-10-18,60000000,66976317,148.0,6.2,367,21.084542,6976317,0.12,1999,1
986,38319,Your Highness,2011-04-08,49900000,26121638,102.0,5.2,501,21.408222,-23778362,-0.48,2011,0
987,69668,Dream House,2011-09-30,50000000,38502340,84.0,5.8,391,19.267479,-11497660,-0.23,2011,0
988,9770,Mad City,1997-11-07,50000000,10541523,114.0,5.9,81,3.314004,-39458477,-0.79,1997,0
989,11212,Baby's Day Out,1994-07-01,50000000,16671505,99.0,5.8,274,21.312186,-33328495,-0.67,1994,0
990,10533,The Scarlet Letter,1995-10-13,50000000,10382407,135.0,5.5,108,7.44268,-39617593,-0.79,1995,0
991,38363,Fair Game,2010-05-20,22000000,24188922,108.0,6.5,235,12.54949,2188922,0.1,2010,1
992,9923,Domino,2005-09-22,50000000,22944502,127.0,6.0,444,18.394571,-27055498,-0.54,2005,0
993,11863,Jade,1995-10-13,50000000,9851610,95.0,5.2,44,8.189406,-40148390,-0.8,1995,0
994,18501,Gamer,2009-09-03,50000000,40828540,95.0,5.6,760,27.631262,-9171460,-0.18,2009,0
995,109491,Beautiful Creatures,2013-02-13,60000000,60052138,124.0,5.6,984,40.721373,52138,0.0,2013,1
996,9275,Death to Smoochy,2002-03-28,55000000,0,109.0,5.9,132,11.329727,-55000000,-1.0,2002,0
997,329833,Zoolander 2,2016-02-06,50000000,55969000,100.0,4.7,797,37.253774,5969000,0.12,2016,1
998,12634,The Big Bounce,2004-01-30,50000000,6808550,88.0,5.0,76,6.397388,-43191450,-0.86,2004,0
999,10416,What Planet Are You From?,2000-03-03,60000000,0,105.0,5.4,37,2.275331,-60000000,-1.0,2000,0
1000,47327,Drive Angry,2011-02-24,50000000,28931401,105.0,5.3,600,30.387148,-21068599,-0.42,2011,0
1001,15268,Street Fighter: The Legend of Chun-Li,2009-02-27,50000000,12764201,97.0,3.9,112,8.139676,-37235799,-0.74,2009,0
1002,10796,The One,2001-11-02,49000000,72700000,87.0,5.7,437,21.746245,23700000,0.48,2001,1
1003,9548,The Adventures of Ford Fairlane,1990-07-11,49000000,20423389,104.0,6.2,71,2.808428,-28576611,-0.58,1990,0
1004,18947,The Boat That Rocked,2009-04-01,50000000,36348784,116.0,7.2,666,31.02233,-13651216,-0.27,2009,0
1005,1900,Traffic,2000-12-27,48000000,207515725,147.0,6.9,562,25.170217,159515725,3.32,2000,1
1006,89,Indiana Jones and the Last Crusade,1989-05-24,48000000,474171806,127.0,7.6,3152,80.972475,426171806,8.88,1989,1
1007,96724,Anna Karenina,2012-09-06,0,68929150,130.0,6.5,639,26.38704,68929150,68929150.0,2012,1
1008,198184,Chappie,2015-03-04,49000000,104399548,120.0,6.6,3062,116.700319,55399548,1.13,2015,1
1009,9481,The Bone Collector,1999-11-04,73000000,151493655,118.0,6.5,826,33.884459,78493655,1.08,1999,1
1010,4547,Panic Room,2002-03-29,48000000,196397415,111.0,6.5,1267,53.043124,148397415,3.09,2002,1
1011,53953,The Tooth Fairy,2006-08-08,0,0,0.0,4.3,13,0.716764,0,0.0,2006,0
1012,6415,Three Kings,1999-09-27,75000000,108000000,114.0,6.6,692,34.973086,33000000,0.44,1999,1
1013,181283,Child 44,2015-03-15,50000000,3324330,137.0,6.1,547,40.371098,-46675670,-0.93,2015,0
1014,9896,Rat Race,2001-07-30,48000000,85498534,112.0,6.0,518,18.60049,37498534,0.78,2001,1
1015,167,K-PAX,2001-10-22,48000000,50315140,120.0,7.1,695,30.920075,2315140,0.05,2001,1
1016,11232,Kate & Leopold,2001-12-25,0,0,118.0,6.0,418,11.940711,0,0.0,2001,0
1017,1636,Bedazzled,2000-10-19,48000000,90383208,93.0,5.6,512,19.348007,42383208,0.88,2000,1
1018,2148,The Cotton Club,1984-12-14,58000000,25928721,127.0,6.6,68,8.59075,-32071279,-0.55,1984,0
1019,5176,3:10 to Yuma,2007-09-06,55000000,70016220,122.0,6.9,1188,48.801089,15016220,0.27,2007,1
1020,260346,Taken 3,2014-12-16,48000000,325771424,109.0,6.1,2200,88.844777,277771424,5.79,2014,1
1021,1389,Out of Sight,1998-06-26,48000000,77745568,123.0,6.5,333,16.000178,29745568,0.62,1998,1
1022,9894,The Cable Guy,1996-06-10,47000000,102825796,96.0,5.7,594,19.525659,55825796,1.19,1996,1
1023,7504,1947: Earth,1998-09-16,0,528972,101.0,6.6,9,1.246883,528972,528972.0,1998,1
1024,8592,Dick Tracy,1990-06-15,47000000,103738726,103.0,5.9,251,7.859226,56738726,1.21,1990,1
1025,913,The Thomas Crown Affair,1999-08-06,48000000,124305181,113.0,6.6,339,18.102572,76305181,1.59,1999,1
1026,11091,Riding in Cars with Boys,2001-10-19,48000000,35743308,132.0,6.5,103,7.226115,-12256692,-0.26,2001,0
1027,1368,First Blood,1982-10-22,15000000,125212904,93.0,7.2,1488,63.071046,110212904,7.35,1982,1
1028,593,Солярис,1972-03-20,0,0,167.0,7.7,357,24.132271,0,0.0,1972,0
1029,5393,Happily N'Ever After,2006-09-14,47000000,38085778,75.0,4.6,104,10.410933,-8914222,-0.19,2006,0
1030,9095,Mary Reilly,1996-02-23,47000000,12379402,104.0,5.7,74,6.067212,-34620598,-0.74,1996,0
1031,8874,My Best Friend's Wedding,1997-06-19,38000000,299288605,105.0,6.3,584,15.401855,261288605,6.88,1997,1
1032,11467,America's Sweethearts,2001-07-17,0,0,102.0,5.5,252,10.698929,0,0.0,2001,0
1033,320,Insomnia,2002-05-24,46000000,113714830,118.0,6.8,1148,41.322708,67714830,1.47,2002,1
1034,199,Star Trek: First Contact,1996-11-21,46000000,150000000,111.0,7.0,661,25.6713,104000000,2.26,1996,1
1035,20533,Jonah Hex,2010-06-18,47000000,10539000,80.0,4.4,420,22.581313,-36461000,-0.78,2010,0
1036,10684,Courage Under Fire,1996-07-04,46000000,100860818,117.0,6.2,232,12.971122,54860818,1.19,1996,1
1037,1624,Liar Liar,1997-03-21,45000000,181000000,86.0,6.4,1424,26.721386,136000000,3.02,1997,1
1038,325789,The Infiltrator,2016-07-13,25000000,15436808,127.0,6.6,573,24.672234,-9563192,-0.38,2016,0
1039,113464,Inchon,1981-05-04,46000000,5200000,140.0,6.5,2,0.146783,-40800000,-0.89,1981,0
1040,888,The Flintstones,1994-05-26,46000000,341631208,91.0,5.0,543,28.964162,295631208,6.43,1994,1
1041,82675,Taken 2,2012-09-27,45000000,376141306,91.0,6.1,2757,49.353524,331141306,7.36,2012,1
1042,4256,Scary Movie 3,2003-10-24,48000000,220673217,84.0,5.8,912,36.585509,172673217,3.6,2003,1
1043,1493,Miss Congeniality,2000-12-14,45000000,212000000,111.0,6.1,961,32.624355,167000000,3.71,2000,1
1044,88751,Journey to the Center of the Earth,2008-07-10,45000000,101702060,93.0,5.8,1309,53.090422,56702060,1.26,2008,1
1045,11130,The Princess Diaries 2: Royal Engagement,2004-08-06,40000000,95149435,113.0,6.0,697,30.002907,55149435,1.38,2004,1
1046,9944,The Pelican Brief,1993-12-16,45000000,195268056,141.0,6.3,371,17.923254,150268056,3.34,1993,1
1047,10731,The Client,1994-07-20,45000000,117615211,119.0,6.4,278,17.746719,72615211,1.61,1994,1
1048,7350,The Bucket List,2007-12-25,45000000,175372502,97.0,7.0,1111,31.305336,130372502,2.9,2007,1
1049,9869,Patriot Games,1992-06-04,45000000,178051587,117.0,6.3,433,19.637704,133051587,2.96,1992,1
1050,4379,Monster-in-Law,2005-05-13,43000000,154749918,101.0,5.6,406,10.411996,111749918,2.6,2005,1
1051,146233,Prisoners,2013-09-18,46000000,122126687,153.0,7.9,3085,88.496873,76126687,1.65,2013,1
1052,2034,Training Day,2001-10-05,45000000,104876233,122.0,7.3,1634,52.081131,59876233,1.33,2001,1
1053,926,Galaxy Quest,1999-12-23,45000000,90683916,102.0,6.9,710,30.816341,45683916,1.02,1999,1
1054,4248,Scary Movie 2,2001-07-04,45000000,141220678,83.0,5.4,982,35.376971,96220678,2.14,2001,1
1055,64328,The Muppets,2011-11-22,45000000,165184237,103.0,6.5,501,17.047276,120184237,2.67,2011,1
1056,36647,Blade,1998-08-21,45000000,131183530,120.0,6.5,1905,43.815492,86183530,1.92,1998,1
1057,7214,Coach Carter,2005-01-14,30000000,76669806,136.0,7.3,496,23.234651,46669806,1.56,2005,1
1058,1537,Changing Lanes,2002-04-07,45000000,94935764,89.0,5.9,299,17.270539,49935764,1.11,2002,1
1059,9360,Anaconda,1997-04-11,45000000,136885767,89.0,4.7,610,27.684779,91885767,2.04,1997,1
1060,6282,Coyote Ugly,2000-07-30,45000000,113916474,100.0,5.8,575,26.79781,68916474,1.53,2000,1
1061,508,Love Actually,2003-09-07,40000000,244931766,135.0,7.0,1869,37.073127,204931766,5.12,2003,1
1062,9487,A Bug's Life,1998-11-25,120000000,363258859,95.0,6.8,2303,87.350802,243258859,2.03,1998,1
1063,768,From Hell,2001-10-19,35000000,74558115,122.0,6.6,741,26.134678,39558115,1.13,2001,1
1064,2636,The Specialist,1994-10-07,45000000,170362582,110.0,5.5,313,16.582709,125362582,2.79,1994,1
1065,10478,Tin Cup,1996-08-16,45000000,53854588,135.0,5.9,150,10.731574,8854588,0.2,1996,1
1066,27983,"Yours, Mine and Ours",1968-04-24,0,0,111.0,6.2,26,2.094151,0,0.0,1968,0
1067,9981,Kicking & Screaming,2005-05-13,45000000,56070433,95.0,5.6,176,8.99269,11070433,0.25,2005,1
1068,7453,The Hitchhiker's Guide to the Galaxy,2005-01-15,50000000,104478416,109.0,6.6,1315,51.742065,54478416,1.09,2005,1
1069,15045,Fat Albert,2004-12-12,0,0,93.0,4.3,69,7.157635,0,0.0,2004,0
1070,7737,Resident Evil: Extinction,2007-09-20,45000000,148412065,94.0,6.1,1292,12.06538,103412065,2.3,2007,1
1071,232672,Blended,2014-05-21,40000000,123494610,117.0,6.6,1006,44.120328,83494610,2.09,2014,1
1072,17379,Last Holiday,2006-01-13,45000000,38399961,112.0,6.4,119,6.156015,-6600039,-0.15,2006,0
1073,8987,The River Wild,1994-09-30,45000000,0,111.0,6.1,210,12.362876,-45000000,-1.0,1994,0
1074,11359,The Indian in the Cupboard,1995-07-14,45000000,0,96.0,5.9,134,11.095914,-45000000,-1.0,1995,0
1075,82525,Savages,2012-07-06,45000000,82966152,131.0,6.2,766,31.856589,37966152,0.84,2012,1
1076,9759,Cellular,2004-09-06,25000000,56422687,94.0,6.1,537,24.459948,31422687,1.26,2004,1
1077,9486,Johnny English,2003-04-06,40000000,160583018,88.0,6.0,852,28.029015,120583018,3.01,2003,1
1078,9906,The Ant Bully,2006-07-27,50000000,55181129,88.0,5.5,366,20.239061,5181129,0.1,2006,1
